text,cleantext,tokens,polarity,subjectivity,sentiment,neg,neu,pos,compound
"3/5/2022 👑 @KingJames drops the (56) masterpiece on (30) @StephenCurry30 @warriors 
(9) days after #RussianUkrainianWar 2/24/2022 age (69) #Putin (56) days from #QueenElizabethii (96th) bday 
(56) days after (2) yr mark #covid19 12/31/19 
11 days after #SuperBowl56 #56 https://t.co/ChZNWJu4Lo", drop  masterpiec   dai russianukrainianwar  ag  putin  dai queenelizabethii th bdai  dai  yr mark covid  dai superbowl,"['drop', 'masterpiec', 'dai', 'russianukrainianwar', 'ag', 'putin', 'dai', 'queenelizabethii', 'th', 'bdai', 'dai', 'yr', 'mark', 'covid', 'dai', 'superbowl']",0.0,0.0,negative,0.123,0.877,0.0,-0.2732
"@Hititonthefull1 @vision_iii @AlboMP Feigning #COVID19 to avoid the victims of #floods2022 No votes there for #ScottyFromPhotoOps 🙄 Making #ShaneWarne dying, all about him 🙄 Pestering #Zelensky on the phone 🙄",feign covid avoid vict flood vote scottyfromphotoop make shanewarn dy pester zelenski phone,"['feign', 'covid', 'avoid', 'victim', 'flood', 'vote', 'scottyfromphotoop', 'make', 'shanewarn', 'dy', 'pester', 'zelenski', 'phone']",0.0,0.0,negative,0.155,0.845,0.0,-0.296
"March 5th evening - today: 
47,194 new cases in the country; 1,566 deaths  (79,078,932 cases, 955,135 deaths); 
No new Covid numbers for California and San Mateo County;
#wearefucked #COVID19 https://t.co/ZXZbYsWuJq",march th even  today new case country death  case deaths new covid number california san mateo county wearefuck covid,"['march', 'th', 'even', 'todai', 'new', 'case', 'countri', 'death', 'case', 'death', ');', 'new', 'covid', 'number', 'california', 'san', 'mateo', 'counti', 'wearefuck', 'covid']",0.13636363636363635,0.45454545454545453,negative,0.176,0.766,0.059,-0.5574
"@alvinllum It remains a doubt on why the #HongKong🇭🇰 government is spending lots of effort to build new isolation facilities, and arrange compulsory testing, when the number of new #COVID19 confirmed cases surge everyday, and patients with serious symptoms cannot even enter into hospitals. https://t.co/zuzSCUtzjN",remain doubt hongkong govern spend lot effort build new isol facil arrang compulsori test number new covid confirm case surg everydai patient symptom enter hospit,"['remain', 'doubt', 'hongkong', 'govern', 'spend', 'lot', 'effort', 'build', 'new', 'isol', 'facil', 'arrang', 'compulsori', 'test', 'number', 'new', 'covid', 'confirm', 'case', 'surg', 'everydai', 'patient', 'symptom', 'enter', 'hospit']",0.13636363636363635,0.45454545454545453,negative,0.093,0.858,0.049,-0.296
Considering kids risk is almost zero we should not even be considering this (except for the vulnerable with significant comorbidities) …#vaccinemandates #COVID19 #covidiots https://t.co/9aVHjH6ONv,consid kid risk zero consid except vulner signific comorbidities vaccinemand covid covidiot,"['consid', 'kid', 'risk', 'zero', 'consid', 'vulner', 'signific', 'comorbid', 'vaccinemand', 'covid', 'covidiot']",0.0,0.0,negative,0.16,0.84,0.0,-0.2732
"#COVID19  

#inflation  

and now possible #war",covid inflat possibl war,"['covid', 'inflat', 'possibl', 'war']",0.0,0.0,negative,0.565,0.435,0.0,-0.5994
"Global situation, 6 March 2022 10.00 A.M.
- Confirmed 445,428,119 cases.
- Deaths 6,015,503 cases.
- Recovered 378,294,088 cases.

#สายด่วน1111 #ศูนย์ข้อมูลCOVID19 #COVID19 #โควิด19 https://t.co/wrd1EdfKDz",global situat march  confirm case  death case  recov case covid covid,"['global', 'situat', 'march', 'confirm', 'case', 'death', 'case', 'recov', 'case', 'covid', 'covid']",0.0,0.0,negative,0.281,0.719,0.0,-0.5994
"c) ,...RESTRICTIONS MOST STRINGENT HERE, but that's another story...,(March 6, 2022; 11:54 HKT) #COVID2019 #COVID19 #HONGKONG #HK",c restrict stringent that storymarch   hkt covid covid hongkong hk,"['c', 'restrict', 'stringent', ""that'"", 'stori', 'march', 'hkt', 'covid', 'covid', 'hongkong', 'hk']",0.0,0.0,negative,0.245,0.755,0.0,-0.3818
"b) ,...RESTRICTIONS MUCH MORE STRIGENT HERE...,(March 6, 2022; 11:54 HKT) #COVID2019 #COVID19 #SINGAPORE",b restrict strigent heremarch   hkt covid covid singapor,"['b', 'restrict', 'strigent', 'march', 'hkt', 'covid', 'covid', 'singapor']",0.0,0.0,negative,0.302,0.698,0.0,-0.3818
Is it me or has everyone stopped talking about #COVID19 and it’s variants #cousins since the #UkraineRussianWar began? Is Covid gone gone?,stop talk covid variant cousin ukrainerussianwar began covid gone gone,"['stop', 'talk', 'covid', 'variant', 'cousin', 'ukrainerussianwar', 'began', 'covid', 'gone', 'gone']",0.0,0.0,negative,0.196,0.804,0.0,-0.296
"COVID19 | India records 5,476 new cases, 158 deaths and 9,754 recoveries in the last 24 hours; Active cases stand at 59,442

#coronavirus #COVID19 https://t.co/BXyCLARzf7",covid india record new case death recoveri hours activ case stand coronaviru covid,"['covid', 'india', 'record', 'new', 'case', 'death', 'recoveri', 'hour', 'activ', 'case', 'stand', 'coronaviru', 'covid']",0.13636363636363635,0.45454545454545453,negative,0.245,0.755,0.0,-0.5994
"@RaegenB @MaureenLamotte @camidlifecrisis @placentadoc I had over 6,000 tweets saved over a 1 yr. period regarding everything #COVID19, peer-reviewed #science, doctors videos, death memorials, #vaccineinjuries, research findings from around the world. 

Twitter suspended me, I lost it all.

Beginning again.

https://t.co/GbNDtWcDnG",tweet save yr period covid peerreview scienc doctor video death memori vaccineinjuri research find world twitter suspend lost begin,"['tweet', 'save', 'yr', 'period', 'covid', 'peer-review', 'scienc', 'doctor', 'video', 'death', 'memori', 'vaccineinjuri', 'research', 'find', 'world', 'twitter', 'suspend', 'lost', 'begin']",0.0,0.0,negative,0.318,0.562,0.12,-0.6486
I was worried about my parent's safety in Mar 2020 esp with wearing masks with the increase of anti-East Asian/Chinese sentiment because of #COVID19. That I'm even more scared 2 years later (&amp; not just for my parents)  is honestly so despairing.,worri parent safeti mar esp wear mask increas antieast asianchines sentent covid im scare year later  parents honestli despair,"['worri', ""parent'"", 'safeti', 'mar', 'esp', 'wear', 'mask', 'increas', 'anti-east', 'asian', 'chines', 'sentiment', 'covid', ""i'm"", 'scare', 'year', 'later', 'parent', 'honestli', 'despair']",0.0,0.0,negative,0.244,0.756,0.0,-0.6705
"Propaganda IS a dirty trick, 
 It is not always lies. 
 Clear your head, and see. #Propaganda 

https://t.co/bC67pC9DPC 

#WWEMSG, Mike Lindell, Austin Theory, Warriors
#influencermarketing #influencer #COVID19 https://t.co/UdtlzuNaP9",propaganda dirti trick li clear head propaganda wwemsg mike lindel austin theori warrior influencermarket influenc covid,"['propaganda', 'dirti', 'trick', 'li', 'clear', 'head', 'propaganda', 'wwemsg', 'mike', 'lindel', 'austin', 'theori', 'warrior', 'influencermarket', 'influenc', 'covid']",-0.03333333333333333,0.19444444444444442,negative,0.263,0.606,0.131,-0.1531
QQ Plot for 7D Growth in Covid Confirmed Cases for 2022-03-01 and Previous Week Using County Data:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth #RStats https://t.co/GLt3tM58hv,qq plot d growth covid confirm case  previou week counti data latest covid insight analyt team usafact datavisu datasci analyt healthtech data covid publichealth covid globalhealth rstat,"['qq', 'plot', 'd', 'growth', 'covid', 'confirm', 'case', 'previou', 'week', 'counti', 'data', 'latest', 'covid', 'insight', 'analyt', 'team', 'usafact', 'datavisu', 'datasci', 'analyt', 'healthtech', 'data', 'covid', 'publichealth', 'covid', 'globalhealth', 'rstat']",0.5,0.9,negative,0.107,0.805,0.087,-0.1531
"They think #COVID19 is a government conspiracy, so of course they thought there was a “trap” waiting for them in DC. 🤨 https://t.co/ljNkoEZDjL",think covid govern conspiraci cours thought trap wait dc,"['think', 'covid', 'govern', 'conspiraci', 'cours', 'thought', 'trap', 'wait', 'dc']",0.0,0.0,negative,0.223,0.777,0.0,-0.3182
"Since the start of the pandemic, 983,837 Americans have died from #COVID19 (16.4% of all deaths worldwide). That is about the same as 20,078 Angola Horrors which killed 49 people in 1867: https://t.co/4AFt4HDh7y",start pandem american di covid  death worldwide angola horror kill peopl ,"['start', 'pandem', 'american', 'di', 'covid', 'death', 'worldwid', 'angola', 'horror', 'kill', 'peopl']",0.0,0.0,negative,0.606,0.394,0.0,-0.9231
"#Covid19 | #Mizoram reports  568 new cases of covid-19 with 662 deaths bringing the state's total active cases to 4615.

Positivity rate stands at 24.83% https://t.co/bRehvfTpbC",covid mizoram report new case covid death bring state total activ case posit rate stand,"['covid', 'mizoram', 'report', 'new', 'case', 'covid', 'death', 'bring', ""state'"", 'total', 'activ', 'case', 'posit', 'rate', 'stand']",0.06818181818181818,0.6022727272727273,negative,0.218,0.782,0.0,-0.5994
"#SaudiArabia drops most of its #COVID19 restrictions including an outdoor mask mandate, according to the Ministry of Interior quoted by the Saudi Press Agency (SPA).

https://t.co/sixmTYJ6l9",saudiarabia drop covid restrict includ outdoor mask mandat accord ministri interior quot saudi press agenc spa,"['saudiarabia', 'drop', 'covid', 'restrict', 'includ', 'outdoor', 'mask', 'mandat', 'accord', 'ministri', 'interior', 'quot', 'saudi', 'press', 'agenc', 'spa']",0.0,0.0,negative,0.251,0.749,0.0,-0.5719
"05/03: India #COVID19 summary 

Active Cases 🔽4436
Confirmed 5476 🔽8%
Recovered 9754 🔻16%
Deaths 75 🔽32% (Excluding 83 BD from KL)
Tests 909985 🔻3%

See more at 
https://t.co/EyVRNzx3AK https://t.co/Ei9XX94plU", india covid summari activ case confirm recov death exclud bd kl test,"['/:', 'india', 'covid', 'summari', 'activ', 'case', 'confirm', 'recov', 'death', 'exclud', 'bd', 'kl', 'test']",0.0,0.0,negative,0.262,0.738,0.0,-0.5994
#Covid19 left #world #crying . #coronavirus shows no #symptoms in 85% some in 15% &amp; serious #illnes in 5%. Its a big #pain. Usually sold @ #Amazon as #ebook in #cash https://t.co/GfCox2bjxI for #humanitywithheart https://t.co/VqVmmrTIiI gives it for #FREE https://t.co/PYpwbq4d4T,covid left world cry coronaviru show symptom illn big pain usual sold amazon ebook cash humanitywithheart give free,"['covid', 'left', 'world', 'cry', 'coronaviru', 'show', 'symptom', 'illn', 'big', 'pain', 'usual', 'sold', 'amazon', 'ebook', 'cash', 'humanitywithheart', 'give', 'free']",0.037500000000000006,0.2875,negative,0.252,0.551,0.197,-0.34
"#India 

#COVID19 update

Single day rise of 5,476 new COVID-19 infections, 

158 fatalities push India's tally of cases to 4,29,62,953, 

Death toll to 5,15,036: Govt https://t.co/xtuu0BIkX3",india covid updat singl dai rise new covid infect fatal push india talli case death toll  govt,"['india', 'covid', 'updat', 'singl', 'dai', 'rise', 'new', 'covid', 'infect', 'fatal', 'push', ""india'"", 'talli', 'case', 'death', 'toll', 'govt']",0.13636363636363635,0.45454545454545453,negative,0.33,0.67,0.0,-0.8126
"March 5, 2022. Weekly Trends in #COVID19 Cases and Deaths.  https://t.co/Pq5pKE3JQH
Increase in new cases: S. Korea, Vietnam, Hong Kong, Netherlands https://t.co/rhr1tYmRAj",march weekli trend covid case death increas new cases s korea vietnam hong kong netherland,"['march', 'weekli', 'trend', 'covid', 'case', 'death', 'increas', 'new', 'case', 's', 'korea', 'vietnam', 'hong', 'kong', 'netherland']",0.13636363636363635,0.45454545454545453,negative,0.231,0.769,0.0,-0.5994
"It's the choice to throw retaliatory sanctions even as negotiations are being made, not the war in Ukraine per se. How to reduce economic risks of war in a world that's higly integrated/globalized is an area in need of strategic thinking coming out of #COVID19 pandemic. https://t.co/9sBuOlPkke",it choic throw retaliatori sanction negoti war ukrain se reduc econom risk war world that higli integratedglob area need strateg think come covid pandem,"[""it'"", 'choic', 'throw', 'retaliatori', 'sanction', 'negoti', 'war', 'ukrain', 'se', 'reduc', 'econom', 'risk', 'war', 'world', ""that'"", 'higli', 'integr', 'global', 'area', 'need', 'strateg', 'think', 'come', 'covid', 'pandem']",0.0,0.0,negative,0.32,0.68,0.0,-0.872
"Hi 👋 ASEAN family

#NewsFromMalaysia🇲🇾

#COVID19 #Malaysia🇲🇾 as 5 March 2022

😷New Confirmed Cases: 33,406
🦠Cumulative number of cases: 3,595,172 (+33,406)
👍🏻Recoveries: 3,250,793 (+27,143)
📣Fatalities: 33,173 (+67)

📸@KKMPutrajaya

#Malaysia #COVID19 #CoronavirusUpdates https://t.co/cmRyUh8wPI",hi asean famili newsfrommalaysia covid malaysia march new confirm cases cumul number cases  recoveries  fatalities  malaysia covid coronavirusupd,"['hi', 'asean', 'famili', 'newsfrommalaysia', 'covid', 'malaysia', 'march', 'new', 'confirm', 'case', 'cumul', 'number', 'case', 'recoveri', 'fatal', 'malaysia', 'covid', 'coronavirusupd']",0.13636363636363635,0.45454545454545453,negative,0.184,0.755,0.061,-0.5574
MUST READ: COVID Vaccine Bombshells You Probably Missed https://t.co/Kns5Knr2aY #Covid #Covid19 #CovidReality #CovidVaccines #Health,read covid vaccin bombshel probabl miss covid covid covidr covidvaccin health,"['read', 'covid', 'vaccin', 'bombshel', 'probabl', 'miss', 'covid', 'covid', 'covidr', 'covidvaccin', 'health']",0.0,0.0,negative,0.138,0.862,0.0,-0.1531
"On Sunday, India recorded 5,476 new cases and 158 fatalities in the last 24 hours. #COVID19 
https://t.co/uIEmRxTBDY",sundai india record new case fatal hour covid,"['sundai', 'india', 'record', 'new', 'case', 'fatal', 'hour', 'covid']",0.13636363636363635,0.45454545454545453,negative,0.333,0.667,0.0,-0.5423
@WhiteHouse @SenateDems #COVID19 #COVID #masks we was at zoo today and NO ONE WAS WEARING YOUR STUPID #MaskMandates @WHO @JoeBiden science huh?!?!? Fk your #SCIENTIST https://t.co/5j6p4ECFV4,covid covid mask zoo todai wear stupid maskmand scienc huh fk scientist,"['covid', 'covid', 'mask', 'zoo', 'todai', 'wear', 'stupid', 'maskmand', 'scienc', 'huh', 'fk', 'scientist']",-0.7999999999999999,1.0,negative,0.236,0.764,0.0,-0.5267
"This probably isn't what you're looking for. But you see it, and thats the point. 
Thats &gt;always&lt; the point. #Propaganda 

https://t.co/DKjQhYs3ak 

Liga MX, Wiggins, Reaves, Mastercard
#pharmtech #tbt #COVID19 https://t.co/RLBvsCzAQ1",probabl isnt your look that point that point propaganda liga mx wiggin reav mastercard pharmtech tbt covid,"['probabl', ""isn't"", ""you'r"", 'look', 'that', 'point', 'that', 'point', 'propaganda', 'liga', 'mx', 'wiggin', 'reav', 'mastercard', 'pharmtech', 'tbt', 'covid']",-0.1,0.1,negative,0.111,0.889,0.0,-0.25
"If you're getting mad, you're getting played. #Propaganda 

https://t.co/lRfeFdUvgb 

Bryce Mitchell, Lara, Vogel, Mastercard
#Disinformation #COVID19 #fitness https://t.co/ObvAWNK55P",your get mad your get plai propaganda bryce mitchel lara vogel mastercard disinform covid fit,"[""you'r"", 'get', 'mad', ""you'r"", 'get', 'plai', 'propaganda', 'bryce', 'mitchel', 'lara', 'vogel', 'mastercard', 'disinform', 'covid', 'fit']",-0.10833333333333332,0.5,negative,0.264,0.609,0.127,-0.4019
"I was just looking at some old emails from this time 2 years ago before #COVID19 shutdown.
50% couldn’t get the hype. They were blaming the media for overreacting.
50% were scared to death.

90% weren’t ready for shutdown 
90% were expecting to be back in the class in May 2020.",look old email te year ago covid shutdown hype blame media overreact scare death werent readi shutdown expect class,"['look', 'old', 'email', 'time', 'year', 'ago', 'covid', 'shutdown', 'hype', 'blame', 'media', 'overreact', 'scare', 'death', 'werent', 'readi', 'shutdown', 'expect', 'class']",0.1,0.2,negative,0.434,0.566,0.0,-0.8885
"@potus @aoc @RepCori can we maybe send some of those vaccines to the Poland border? #covid19 #polio I mean, everyone talkin guns, but....",mayb send vaccin poland border covid polio mean talkin gun,"['mayb', 'send', 'vaccin', 'poland', 'border', 'covid', 'polio', 'mean', 'talkin', 'gun']",-0.3125,0.6875,negative,0.211,0.789,0.0,-0.34
"@BBCWorld Thanks to #COVID19 we’ve seen how unfree the west is.
Examples are
The brutal tactics used by the Canadian government to deal with protesting #CanadianTruckers , #bigtech censorship, vaccine and mask mandates, media in bed with various governments etcetera to mention but a few.",thank covid weve seen unfre west exampl brutal tactic canadian govern deal protest canadiantruck bigtech censorship vaccin mask mandat media bed govern etcetera mention,"['thank', 'covid', 'weve', 'seen', 'unfre', 'west', 'exampl', 'brutal', 'tactic', 'canadian', 'govern', 'deal', 'protest', 'canadiantruck', 'bigtech', 'censorship', 'vaccin', 'mask', 'mandat', 'media', 'bed', 'govern', 'etcetera', 'mention']",-0.875,1.0,negative,0.206,0.709,0.084,-0.5574
